OBJECTID,InclProb,X,Y,ID
15600,1,357196.5,5837276,30262
15601,0.049634054,366661.5,5805176,30263
15602,0.387776077,357151.5,5815361,30265
15603,1,362716.5,5821376,30267
15604,1,366946.5,5826461,30271
15605,1,377371.5,5805506,30272
15606,0.429927021,370741.5,5828846,30274
15607,0.465941191,361846.5,5800796,30275
15608,0.067772463,373366.5,5824691,30279
15609,1,359146.5,5837051,30280
15610,0.080819614,353356.5,5846231,30282
15611,1,372541.5,5810111,30284
15612,0.254609674,349891.5,5813186,30285
15613,1,366436.5,5802461,30286
15614,1,363961.5,5823911,30288
15615,1,375091.5,5813561,30290
15616,0.604860723,369661.5,5832281,30293
15617,0.053197805,354601.5,5796941,30294
15618,1,376561.5,5809811,30295
15619,1,368401.5,5816966,30296
15620,0.301290452,353956.5,5812676,30297
15621,0.194736749,363676.5,5799266,30298
15622,1,374311.5,5819381,30300
15623,0.581568897,355606.5,5802626,30302
15624,0.224332869,355156.5,5844596,30303
15625,0.544964552,349891.5,5815286,30306
15626,0.049891561,367111.5,5802176,30307
15627,1,362446.5,5834831,30311
15628,1,364441.5,5829806,30313
15629,1,372031.5,5809691,30315
15630,0.049098916,351661.5,5835971,30317
15631,1,361906.5,5832251,30318
15632,1,379576.5,5812301,30319
15633,0.63217324,369946.5,5830826,30320
15634,0.048884641,379696.5,5820266,30322
15635,1,362146.5,5829131,30323
15636,0.049388614,367636.5,5815031,30324
15637,1,365881.5,5831201,30327
15638,1,378076.5,5809706,30330
15639,0.047864124,370876.5,5821931,30333
15640,0.652677894,348616.5,5816711,30336
15641,1,365026.5,5828231,30338
15642,1,364396.5,5816846,30341
15643,1,365011.5,5824331,30343
15644,1,360196.5,5839451,30347
15645,0.073970668,366346.5,5835281,30348
15646,0.325281262,366916.5,5832581,30349
15647,1,360001.5,5815151,30351
15648,0.058144446,372016.5,5831006,30353
15649,1,359566.5,5826551,30355
15650,0.139313489,364996.5,5798336,30356
15651,0.069738686,360436.5,5820791,30357
15652,1,363736.5,5830331,30359
15653,0.215157762,354661.5,5801816,30360
15654,0.210341215,353251.5,5844101,30366
15655,1,358171.5,5832971,30370
15656,1,363631.5,5812721,30371
15657,0.785388887,349996.5,5817266,30372
15658,1,355951.5,5823866,30374
15659,1,361426.5,5837681,30377
15660,1,354841.5,5824466,30379
15661,1,365296.5,5826416,30380
15662,0.276284635,357286.5,5813621,30383
15663,0.796577036,381826.5,5821031,30389
15664,1,361051.5,5827526,30392
15665,1,370291.5,5823221,30393
15666,0.123470969,348046.5,5822861,30397
15667,1,362791.5,5832341,30399
15668,0.047385596,367831.5,5840201,30404
15669,1,363826.5,5827406,30409
15670,0.047556385,352291.5,5834426,30412
15671,1,362911.5,5816411,30414
15672,0.709987283,349396.5,5813786,30415
15673,1,379561.5,5814476,30418
15674,1,354421.5,5819651,30419
15675,0.049629122,361591.5,5810216,30420
15676,1,366931.5,5825966,30421
15677,1,364306.5,5820431,30427
15678,0.087327458,374416.5,5815256,30429
15679,0.076454356,359551.5,5800946,30432
15680,1,366796.5,5802401,30433
15681,0.048531752,362191.5,5841611,30434
15682,1,352996.5,5845871,30439
15683,0.047630984,349291.5,5827496,30440
15684,0.342607111,356416.5,5813276,30441
15685,0.047771003,361231.5,5832776,30444
15686,1,365581.5,5814836,30445
15687,0.049980629,363646.5,5824391,30447
15688,1,374686.5,5811791,30449
15689,0.486382723,354901.5,5807546,30450
15690,0.59462148,369196.5,5831621,30452
15691,0.354277998,362026.5,5817896,30453
15692,0.054246943,356596.5,5796086,30454
15693,0.049454272,367216.5,5815751,30456
15694,0.333780289,351481.5,5811911,30457
15695,1,366016.5,5830856,30459
15696,0.685949683,358246.5,5817461,30462
15697,1,379051.5,5809736,30465
15698,0.791806877,352696.5,5804096,30470
15699,0.193543956,350161.5,5818721,30471
15700,0.412215918,356176.5,5808506,30472
15701,0.12834321,384556.5,5819306,30480
15702,1,364981.5,5825381,30483
15703,1,377221.5,5813876,30485
15704,0.225359797,367291.5,5833556,30489
15705,0.273935497,359296.5,5814941,30490
15706,1,359266.5,5827316,30491
15707,0.327737033,367171.5,5817836,30492
15708,0.759531081,353191.5,5814041,30493
15709,0.049340669,371731.5,5803256,30494
15710,0.632326365,353401.5,5804441,30496
15711,1,367681.5,5828441,30498
15712,1,357991.5,5832896,30500
15713,1,362071.5,5836271,30502
15714,1,364951.5,5827871,30503
15715,0.047385596,352981.5,5848421,30504
15716,0.047385596,364801.5,5822831,30508
15717,1,361261.5,5825246,30509
15718,0.163966715,353641.5,5808941,30510
15719,0.529503822,353251.5,5821391,30511
15720,0.341053516,388966.5,5821961,30512
15721,1,361486.5,5826821,30513
15722,0.796652913,371476.5,5817836,30516
15723,1,357151.5,5836091,30519
15724,1,350536.5,5822051,30525
15725,0.047385596,390556.5,5824826,30527
15726,1,366481.5,5827976,30528
15727,0.733798206,348751.5,5816306,30532
15728,1,351436.5,5824691,30534
15729,1,363391.5,5826236,30536
15730,1,372766.5,5809751,30538
15731,1,359686.5,5833376,30540
15732,1,363691.5,5823041,30542
15733,0.184680805,362116.5,5816066,30543
15734,0.476269096,372901.5,5816966,30546
15735,1,357676.5,5834726,30549
15736,0.749625623,355126.5,5801636,30552
15737,0.659310937,352951.5,5816411,30553
15738,1,369151.5,5827931,30554
15739,1,365281.5,5814386,30556
15740,0.324794263,350251.5,5816471,30557
15741,0.535144806,350431.5,5809736,30559
15742,0.269075096,358021.5,5804921,30562
15743,1,364426.5,5828816,30563
15744,1,365506.5,5814716,30565
15745,0.322289228,363751.5,5800376,30567
15746,1,359206.5,5825351,30570
15747,1,360106.5,5840021,30571
15748,0.653971672,351481.5,5820866,30572
15749,0.760887146,368656.5,5830196,30573
15750,1,362431.5,5828321,30575
15751,0.047567781,388606.5,5811686,30579
15752,0.735804439,354676.5,5817581,30581
15753,1,357706.5,5821721,30584
15754,0.791441441,352936.5,5804231,30585
15755,0.09997157,349741.5,5820221,30587
15756,1,377131.5,5804996,30588
15757,0.198941499,359761.5,5802086,30590
15758,1,355501.5,5824481,30592
15759,0.50794208,378151.5,5816921,30594
15760,1,365116.5,5829221,30595
15761,1,365671.5,5824451,30597
15762,1,360556.5,5822696,30599
15763,1,360346.5,5827061,30604
15764,0.746508658,353761.5,5813651,30605
15765,1,366661.5,5834741,30610
15766,0.603717506,360601.5,5806991,30611
15767,1,363706.5,5831096,30612
15768,0.047982354,348751.5,5841701,30613
15769,0.682801664,356026.5,5820551,30617
15770,0.479875118,377521.5,5817536,30618
15771,0.798129797,354601.5,5803481,30619
15772,0.059266299,364576.5,5805221,30620
15773,0.769382298,350956.5,5816696,30626
15774,1,355366.5,5824211,30627
15775,1,360736.5,5835881,30628
15776,1,365626.5,5827661,30629
15777,1,361846.5,5831396,30632
15778,0.141368523,365176.5,5816876,30633
15779,0.047806453,369916.5,5815151,30635
15780,1,362416.5,5819291,30636
15781,0.194406405,376291.5,5819891,30637
15782,1,358216.5,5836976,30638
15783,1,357481.5,5828276,30640
15784,0.446764261,352516.5,5817371,30641
15785,1,358096.5,5838821,30644
15786,1,354361.5,5829836,30646
15787,0.328937352,370801.5,5829116,30647
15788,1,365251.5,5812391,30648
15789,0.049868993,373306.5,5825426,30651
15790,1,360526.5,5836046,30652
15791,1,352816.5,5825171,30653
15792,1,373246.5,5808971,30654
15793,1,362671.5,5815331,30655
15794,0.799436569,351526.5,5808431,30656
15795,0.70811516,353296.5,5819981,30658
15796,0.294904381,368656.5,5832161,30659
15797,1,362476.5,5815421,30660
15798,1,358966.5,5829416,30662
15799,1,366856.5,5824556,30663
15800,0.190214992,358306.5,5834231,30666
15801,0.168976381,369616.5,5804381,30667
15802,1,365251.5,5832341,30668
15803,0.048321947,357556.5,5827421,30669
15804,0.608512402,356416.5,5820146,30671
15805,0.07318417,367621.5,5801606,30673
15806,0.196722388,350206.5,5810711,30675
15807,0.047414038,349786.5,5826551,30677
15808,0.198780164,354976.5,5814566,30679
15809,1,364591.5,5815766,30682
15810,0.644190013,349681.5,5811911,30683
15811,0.701915503,352966.5,5820626,30685
15812,0.604870558,369541.5,5831951,30686
15813,1,367921.5,5816141,30688
15814,1,364906.5,5830886,30689
15815,0.047385596,388066.5,5812286,30691
15816,1,378736.5,5810726,30695
15817,0.11955528,368641.5,5813741,30696
15818,0.195894599,353101.5,5818241,30698
15819,0.04779708,358651.5,5821421,30699
15820,1,351136.5,5803661,30700
15821,0.070606083,363376.5,5806181,30703
15822,1,368671.5,5829071,30704
15823,0.320306182,358846.5,5801636,30707
15824,0.05015951,355366.5,5833586,30708
15825,0.173140049,385171.5,5819516,30712
15826,0.682379961,364246.5,5817776,30713
15827,0.082581505,364966.5,5800136,30714
15828,0.054098297,354391.5,5797631,30715
15829,0.072773084,372061.5,5830181,30717
15830,1,360091.5,5827436,30719
15831,0.65728575,353266.5,5816096,30722
15832,0.651436329,367666.5,5800031,30725
15833,0.047385596,372706.5,5812421,30726
15834,1,362506.5,5837021,30727
15835,1,378451.5,5815466,30729
15836,0.389540285,355591.5,5803976,30730
15837,1,373681.5,5808716,30731
15838,1,362011.5,5826056,30736
15839,1,361321.5,5839856,30739
15840,0.102374889,381466.5,5812466,30741
15841,0.049321532,380731.5,5821811,30742
15842,1,361741.5,5827166,30743
15843,0.553464174,351451.5,5814251,30744
15844,1,361471.5,5845646,30745
15845,0.047385596,364201.5,5832836,30746
15846,0.549062312,371266.5,5828396,30749
15847,1,355216.5,5830241,30750
15848,0.049679521,358186.5,5822396,30751
15849,1,372166.5,5813996,30752
15850,1,359521.5,5837081,30755
15851,1,363871.5,5823386,30759
15852,0.047385596,379261.5,5813021,30761
15853,0.053413909,353806.5,5818946,30762
15854,0.276643068,369826.5,5832506,30763
15855,1,367726.5,5825651,30765
15856,0.183375418,369211.5,5837321,30769
15857,0.740589797,356461.5,5817626,30771
15858,0.796239614,355351.5,5802296,30772
15859,0.047599491,367741.5,5812301,30773
15860,0.714542449,356491.5,5818841,30775
15861,1,364261.5,5829251,30781
15862,1,362446.5,5832041,30785
15863,0.047385596,374476.5,5822696,30788
15864,1,379786.5,5811866,30790
15865,0.272229463,352651.5,5821991,30791
15866,0.331412464,359176.5,5807666,30793
15867,0.048907857,367756.5,5836151,30797
15868,0.563531041,350551.5,5819831,30802
15869,1,356191.5,5833076,30805
15870,0.509118497,348781.5,5817431,30806
15871,0.281389058,355966.5,5811041,30810
15872,0.136981308,384286.5,5819831,30811
15873,1,365461.5,5825051,30814
15874,0.257215858,380701.5,5813921,30815
15875,0.776317775,351751.5,5819966,30816
15876,1,374821.5,5810456,30817
15877,1,359446.5,5826911,30819
15878,1,366751.5,5816981,30820
15879,0.763014972,354031.5,5814326,30821
15880,1,360436.5,5821091,30822
15881,0.04738583,388066.5,5822921,30825
15882,1,364291.5,5830316,30827
15883,1,365431.5,5819771,30830
15884,1,358726.5,5839991,30832
15885,0.493160456,355441.5,5810381,30833
15886,0.047658592,375646.5,5803181,30834
15887,1,359506.5,5813606,30835
15888,1,358771.5,5833541,30836
15889,0.790535927,349936.5,5816891,30837
15890,0.143873051,368281.5,5818586,30838
15891,1,360976.5,5837096,30840
15892,0.047385596,365476.5,5827121,30842
15893,1,366376.5,5824106,30847
15894,1,361096.5,5825051,30848
15895,1,381646.5,5811641,30849
15896,0.765986562,353851.5,5821586,30850
15897,0.796342015,381766.5,5820866,30853
15898,1,361516.5,5827676,30855
15899,0.627889693,351931.5,5813321,30856
15900,1,369556.5,5822396,30857
15901,1,358351.5,5836406,30859
15902,1,363361.5,5832446,30861
15903,1,364021.5,5822351,30862
15904,0.578323722,357196.5,5818541,30864
15905,0.064419471,357151.5,5839451,30865
15906,0.048895732,352441.5,5843486,30866
15907,0.158014923,371701.5,5829461,30869
15908,0.322172731,368926.5,5801336,30871
15909,1,358036.5,5823431,30872
15910,1,364066.5,5827691,30873
15911,0.04870614,385066.5,5810291,30876
15912,1,363376.5,5823746,30879
15913,1,375271.5,5813801,30881
15914,1,361321.5,5837726,30882
15915,1,354796.5,5820266,30883
15916,1,368731.5,5833856,30884
15917,0.163002089,361081.5,5815421,30885
15918,0.048884641,380086.5,5819891,30886
15919,0.057264924,357796.5,5797616,30887
15920,1,359536.5,5828411,30889
15921,1,367231.5,5825306,30890
15922,1,374281.5,5819831,30891
15923,1,350731.5,5823971,30892
15924,0.128558949,357781.5,5826356,30894
15925,1,355306.5,5818826,30896
15926,0.749975383,348301.5,5818856,30898
15927,1,360811.5,5814596,30899
15928,1,362026.5,5835566,30902
15929,1,372136.5,5810366,30903
15930,1,360841.5,5832746,30905
15931,1,366466.5,5814806,30906
15932,0.786649525,349726.5,5811401,30907
15933,1,360241.5,5825381,30908
15934,1,358861.5,5839961,30910
15935,1,379756.5,5811491,30911
15936,0.049235683,365761.5,5837171,30912
15937,0.048054975,378841.5,5806586,30914
15938,1,361396.5,5829536,30915
15939,0.536430657,351196.5,5812391,30917
15940,0.051203161,359641.5,5846861,30918
15941,0.059134305,366961.5,5836991,30919
15942,0.047567781,388426.5,5810921,30923
15943,0.677675426,358696.5,5817371,30924
15944,1,355951.5,5832161,30930
15945,1,363001.5,5814296,30931
15946,0.300641567,356731.5,5812376,30935
15947,1,365281.5,5825531,30936
15948,1,359386.5,5837891,30941
15949,0.537825763,352246.5,5819396,30942
15950,0.259622514,367351.5,5833046,30943
15951,1,375076.5,5809331,30944
15952,0.763458967,353671.5,5814611,30945
15953,1,367456.5,5823821,30946
15954,0.596590459,367951.5,5798981,30950
15955,0.051104117,377026.5,5818421,30951
15956,1,367921.5,5828501,30953
15957,0.049054727,349981.5,5837966,30956
15958,1,358381.5,5832191,30957
15959,0.640535653,350401.5,5817866,30958
15960,0.65042758,367246.5,5799926,30959
15961,1,362281.5,5836061,30961
15962,1,365431.5,5827556,30964
15963,0.049131751,372796.5,5807666,30965
15964,1,361426.5,5825831,30966
15965,0.076077469,353371.5,5808971,30967
15966,1,380266.5,5811986,30968
15967,0.244279429,360256.5,5818016,30970
15968,0.552774847,352081.5,5813951,30971
15969,0.077369258,369121.5,5835146,30976
15970,0.048301097,363436.5,5833796,30977
15971,1,367381.5,5827841,30985
15972,1,360661.5,5836916,30989
15973,1,351316.5,5824976,30990
15974,0.284433424,356386.5,5806991,30991
15975,1,363016.5,5826821,30992
15976,1,372721.5,5809151,30993
15977,1,358831.5,5833796,30995
15978,1,378556.5,5814581,30997
15979,1,354781.5,5819291,30998
15980,1,370291.5,5833016,30999
15981,1,369811.5,5817131,31000
15982,0.073142618,360151.5,5819396,31001
15983,0.661862195,350431.5,5806901,31002
15984,0.328977317,361696.5,5806061,31004
15985,1,365641.5,5832476,31005
15986,0.775114655,356311.5,5816756,31007
15987,0.703289688,355441.5,5819741,31008
15988,1,361981.5,5814626,31011
15989,1,358741.5,5830091,31013
15990,0.351058304,350401.5,5815676,31014
15991,1,357121.5,5824286,31016
15992,0.699247837,350806.5,5809226,31017
15993,1,361561.5,5835491,31018
15994,0.392874807,350821.5,5811416,31019
15995,1,362971.5,5825906,31020
15996,1,359401.5,5825906,31022
15997,0.685174346,351691.5,5820686,31025
15998,0.764916599,368896.5,5830856,31027
15999,1,362296.5,5828921,31028
16000,1,361531.5,5822291,31029
16001,0.737575531,354196.5,5818106,31033
16002,1,357586.5,5822051,31035
16003,1,360091.5,5834546,31040
16004,1,351256.5,5823836,31041
16005,1,359776.5,5838191,31048
16006,0.210186511,381106.5,5813321,31049
16007,0.582362115,370726.5,5831606,31051
16008,0.051086396,356701.5,5797421,31052
16009,1,360016.5,5826356,31053
16010,1,356056.5,5829926,31059
16011,0.138448775,354826.5,5815976,31060
16012,0.462725788,354406.5,5804051,31062
16013,1,348946.5,5821166,31063
16014,1,356176.5,5809721,31064
16015,1,360136.5,5813291,31066
16016,1,363361.5,5812301,31067
16017,1,361546.5,5836136,31071
16018,0.047385596,390541.5,5820851,31073
16019,1,366301.5,5827541,31074
16020,1,373186.5,5808206,31075
16021,0.059056394,382306.5,5820326,31076
16022,1,361906.5,5831486,31078
16023,0.062915877,364681.5,5816696,31079
16024,0.047786668,376576.5,5824856,31082
16025,1,362146.5,5827016,31085
16026,0.705470145,352366.5,5813516,31086
16027,1,368911.5,5822816,31087
16028,1,358336.5,5836931,31088
16029,0.056267768,368161.5,5806391,31089
16030,0.651039243,357886.5,5815736,31092
16031,1,380821.5,5810591,31093
16032,1,357496.5,5828906,31094
16033,0.06887053,372781.5,5820476,31096
16034,0.063323498,350251.5,5820851,31098
16035,1,354151.5,5829401,31099
16036,0.423057973,349096.5,5815571,31102
16037,1,356971.5,5824256,31103
16038,1,380011.5,5814911,31107
16039,1,352336.5,5824736,31108
16040,1,360706.5,5832056,31111
16041,1,363511.5,5815256,31112
16042,0.797424912,351691.5,5808431,31113
16043,0.048234571,378106.5,5813441,31115
16044,0.229618311,348706.5,5835086,31117
16045,1,359011.5,5829611,31119
16046,1,367321.5,5824451,31122
16047,1,355081.5,5818496,31128
16048,0.691919386,352861.5,5815571,31130
16049,0.234420329,389881.5,5822741,31133
16050,1,362191.5,5813456,31135
16051,0.547177136,356956.5,5831801,31137
16052,1,366106.5,5814641,31138
16053,0.790835738,351031.5,5810351,31141
16054,1,381226.5,5817491,31142
16055,0.523712397,355636.5,5814446,31143
16056,0.796551108,382036.5,5820896,31144
16057,1,359701.5,5825201,31147
16058,0.066118516,353491.5,5808761,31148
16059,0.586805105,370156.5,5831411,31149
16060,0.250943691,371011.5,5832086,31151
16061,0.071783409,355891.5,5796626,31152
16062,1,361546.5,5829056,31154
16063,1,365161.5,5830436,31157
16064,0.729894936,352756.5,5802731,31158
16065,0.048081484,353041.5,5833781,31160
16066,1,378631.5,5809976,31164
16067,0.707592845,353416.5,5817626,31165
16068,0.285846114,358066.5,5822036,31167
16069,0.420800447,355846.5,5808866,31169
16070,1,374131.5,5814386,31172
16071,1,352216.5,5824106,31174
16072,1,358846.5,5830586,31176
16073,0.793094039,363991.5,5817566,31177
16074,1,366196.5,5825981,31178
16075,0.049009144,365086.5,5834066,31182
16076,0.703815639,352411.5,5820356,31183
16077,0.154130608,350986.5,5836361,31184
16078,1,360046.5,5827916,31185
16079,1,368356.5,5817401,31186
16080,0.734968066,354046.5,5813396,31187
16081,0.774252653,354301.5,5802251,31190
16082,0.048054975,379741.5,5807276,31194
16083,0.657502651,353281.5,5816336,31195
16084,0.286010116,364786.5,5818601,31196
16085,0.248011693,356386.5,5809946,31200
16086,1,371386.5,5826401,31203
16087,0.048439287,356866.5,5822501,31204
16088,1,378706.5,5814746,31207
16089,0.386956871,355486.5,5803301,31208
16090,0.189427704,361231.5,5830091,31211
16091,1,349951.5,5847131,31218
16092,0.316384256,348166.5,5837561,31221
16093,1,370096.5,5823461,31223
16094,0.273341268,354226.5,5805656,31229
16095,0.06845241,363256.5,5805071,31231
16096,1,367411.5,5826281,31232
16097,1,362521.5,5812181,31233
16098,0.403421253,361921.5,5800346,31234
16099,1,358006.5,5823281,31237
16100,1,359746.5,5837576,31239
16101,1,352216.5,5825261,31240
16102,0.047910392,372241.5,5810771,31243
16103,1,364291.5,5815076,31245
16104,1,364186.5,5823491,31246
16105,0.585362256,370276.5,5832221,31249
16106,1,367471.5,5825771,31251
16107,0.075439103,360481.5,5819831,31253
16108,0.508655846,373681.5,5817386,31254
16109,0.051529795,363391.5,5819261,31258
16110,0.423893869,349531.5,5815631,31262
16111,0.047567781,361951.5,5834666,31265
16112,0.047385596,354496.5,5823071,31266
16113,1,363946.5,5829596,31267
16114,1,365581.5,5815811,31269
16115,0.752629697,350806.5,5812556,31270
16116,1,362221.5,5829266,31273
16117,1,366106.5,5831306,31276
16118,0.212785617,375526.5,5818106,31279
16119,0.799610257,351076.5,5819906,31280
16120,0.652554631,348661.5,5817281,31284
16121,1,372751.5,5814551,31285
16122,1,364696.5,5828921,31288
16123,0.454401344,366091.5,5799866,31289
16124,1,365431.5,5824601,31290
16125,0.048744243,356161.5,5846801,31291
16126,1,358936.5,5822576,31293
16127,0.080473967,352516.5,5810201,31294
16128,0.337656438,367306.5,5832806,31296
16129,0.048092026,364546.5,5830586,31300
16130,0.774309814,354211.5,5802191,31301
16131,0.712753594,353791.5,5804036,31304
16132,1,358156.5,5840126,31307
16133,1,367306.5,5828621,31309
16134,0.549283445,371146.5,5828066,31310
16135,1,349516.5,5839466,31311
16136,1,358741.5,5833331,31312
16137,1,356581.5,5823671,31313
16138,1,364696.5,5826461,31316
16139,1,380926.5,5811431,31319
16140,1,362641.5,5837351,31320
16141,0.216563016,359056.5,5818406,31321
16142,1,361516.5,5827301,31323
16143,1,368791.5,5815511,31324
16144,1,363481.5,5832341,31330
16145,1,354136.5,5830076,31331
16146,1,380161.5,5809571,31333
16147,1,357316.5,5839106,31336
16148,1,376966.5,5805296,31338
16149,1,355156.5,5831186,31341
16150,1,357886.5,5824226,31342
16151,1,364171.5,5827571,31344
16152,1,363211.5,5824166,31346
16153,1,379381.5,5814341,31349
16154,1,362671.5,5835701,31350
16155,0.703759611,354526.5,5819786,31351
16156,1,360721.5,5814881,31353
16157,1,367096.5,5826056,31354
16158,0.102945112,355621.5,5817251,31356
16159,0.04777832,380416.5,5808011,31357
16160,1,355246.5,5819141,31358
16161,1,362191.5,5834861,31365
16162,1,363016.5,5828441,31368
16163,0.337705016,356056.5,5812796,31370
16164,1,351631.5,5836901,31372
16165,1,360196.5,5825261,31374
16166,0.050226081,359491.5,5839796,31375
16167,0.146061227,356086.5,5795801,31376
16168,1,350086.5,5835686,31377
16169,1,361456.5,5829566,31378
16170,0.048563637,352576.5,5851451,31379
16171,1,366901.5,5837036,31380
16172,0.071934469,360256.5,5803811,31381
16173,0.048269432,355411.5,5826626,31385
16174,0.047636215,369781.5,5812781,31386
16175,0.786294937,352696.5,5803511,31387
16176,0.06961374,364141.5,5805866,31389
16177,0.065747924,370696.5,5801711,31391
16178,0.197219357,363136.5,5814026,31396
16179,0.049676921,373021.5,5813471,31397
16180,1,352621.5,5822816,31399
16181,0.303079903,356521.5,5811971,31402
16182,0.355945498,365626.5,5801036,31406
16183,1,364816.5,5825846,31407
16184,1,359701.5,5838326,31409
16185,0.708661914,353026.5,5819261,31410
16186,0.04910126,378331.5,5820761,31411
16187,0.048471715,351061.5,5837096,31412
16188,1,359356.5,5828066,31413
16189,1,371401.5,5815166,31414
16190,0.76224643,353146.5,5814866,31416
16191,0.691435039,353641.5,5804216,31417
16192,1,367456.5,5828681,31419
16193,1,370546.5,5826596,31421
16194,0.077617034,361276.5,5844956,31423
16195,1,353611.5,5824841,31427
16196,1,365161.5,5827841,31428
16197,0.13434574,360856.5,5825576,31430
16198,1,380506.5,5811866,31433
16199,0.703026175,353326.5,5820491,31434
16200,0.074022099,360646.5,5818466,31436
16201,1,360991.5,5827016,31437
16202,0.705208242,352861.5,5813846,31438
16203,0.057748955,358351.5,5802401,31445
16204,1,362731.5,5821421,31446
16205,0.054704506,363886.5,5803346,31450
16206,1,361366.5,5801186,31452
16207,0.795277894,356416.5,5830796,31453
16208,0.767601013,357616.5,5822876,31456
16209,0.223175108,381601.5,5816591,31459
16210,1,352066.5,5824901,31460
16211,1,363166.5,5826881,31461
16212,1,372241.5,5809571,31462
16213,1,359626.5,5833511,31463
16214,1,364171.5,5816051,31464
16215,1,374836.5,5814116,31467
16216,0.742076933,352156.5,5808431,31468
16217,1,354931.5,5818946,31470
16218,1,369736.5,5832941,31471
16219,1,376126.5,5810816,31472
16220,1,361906.5,5816531,31473
16221,0.051804371,372646.5,5831921,31474
16222,1,360061.5,5828231,31475
16223,0.06963595,372631.5,5817446,31476
16224,0.199748263,375796.5,5819231,31478
16225,0.048081484,352861.5,5833286,31480
16226,0.794762552,356026.5,5817116,31481
16227,0.665713727,355336.5,5820071,31483
16228,0.678773284,351181.5,5805101,31485
16229,0.64630574,351091.5,5816081,31490
16230,0.300708085,350206.5,5809316,31492
16231,1,360721.5,5835791,31494
16232,0.401394993,380566.5,5818421,31495
16233,0.04836842,374221.5,5802731,31496
16234,1,363331.5,5825966,31500
16235,1,359491.5,5825246,31502
16236,1,360256.5,5840471,31504
16237,0.047385596,378436.5,5812571,31506
16238,1,371536.5,5832191,31507
16239,1,350326.5,5835506,31508
16240,1,362011.5,5828921,31509
16241,0.797724247,357511.5,5817221,31512
16242,1,375211.5,5817071,31517
16243,0.234328061,356296.5,5807291,31519
16244,1,362761.5,5813471,31522
16245,1,355006.5,5824406,31524
16246,1,364846.5,5829851,31525
16247,1,366406.5,5825171,31527
16248,1,360226.5,5822786,31530
16249,1,359881.5,5838386,31531
16250,0.255856425,371071.5,5831636,31534
16251,1,360346.5,5826296,31535
16252,1,356131.5,5834231,31538
16253,0.199313492,367411.5,5833961,31539
16254,0.555863857,360106.5,5806286,31540
16255,0.049103588,363841.5,5831636,31541
16256,0.795316875,354886.5,5803856,31546
16257,1,360391.5,5813411,31549
16258,0.047385596,383341.5,5806331,31550
16259,1,357496.5,5833376,31551
16260,1,355696.5,5824046,31555
16261,1,360826.5,5836556,31557
16262,0.096431978,378526.5,5815736,31558
16263,1,366376.5,5828096,31560
16264,1,364816.5,5824241,31564
16265,1,380566.5,5811251,31565
16266,1,362641.5,5835806,31566
16267,0.766182899,354151.5,5821661,31567
16268,0.162995338,352186.5,5812796,31569
16269,1,368401.5,5823116,31570
16270,1,372076.5,5816726,31571
16271,0.756129444,351076.5,5803886,31572
16272,0.049639255,358696.5,5837306,31573
16273,0.047385596,388111.5,5813321,31575
16274,1,357196.5,5828441,31577
16275,0.053206604,352351.5,5845391,31580
16276,0.786355734,348946.5,5815076,31582
16277,0.768266559,357061.5,5823476,31584
16278,0.047524672,373501.5,5809826,31585
16279,0.781576335,350881.5,5814461,31586
16280,1,366451.5,5801951,31587
16281,0.799455583,351151.5,5808476,31588
16282,0.511186182,353521.5,5820371,31589
16283,0.308309972,385831.5,5821271,31590
16284,0.151299492,369136.5,5832116,31591
16285,0.190077707,377491.5,5810321,31593
16286,1,358471.5,5834771,31597
16287,0.051006045,369361.5,5804726,31598
16288,0.756265342,355801.5,5818331,31600
16289,0.526307404,356026.5,5801966,31601
16290,1,356986.5,5828096,31602
16291,0.049031466,369406.5,5826356,31605
16292,0.051353801,353941.5,5826506,31606
16293,1,365626.5,5814581,31608
16294,0.790424407,350986.5,5810696,31610
16295,0.047385596,371656.5,5822606,31611
16296,0.64418596,349471.5,5812016,31616
16297,0.321193695,362821.5,5799776,31617
16298,1,363331.5,5824766,31619
16299,0.048167527,378601.5,5810906,31620
16300,0.611233532,352096.5,5820506,31621
16301,1,360706.5,5807441,31622
16302,0.603927612,369976.5,5831531,31623
16303,0.787444055,361006.5,5817656,31625
16304,1,364621.5,5830481,31632
16305,0.048081484,353251.5,5833316,31633
16306,0.604854465,357301.5,5817851,31634
16307,0.76013571,355546.5,5800976,31635
16308,1,378196.5,5810096,31636
16309,0.053413909,353761.5,5818286,31637
16310,1,358366.5,5822081,31638
16311,0.555917144,351721.5,5803571,31639
16312,1,371506.5,5808656,31646
16313,0.793043137,364411.5,5818151,31648
16314,0.082569949,365191.5,5800016,31649
16315,1,360511.5,5827196,31652
16316,1,367936.5,5816621,31653
16317,0.25648281,364801.5,5799206,31654
16318,0.796252549,354676.5,5802791,31656
16319,0.703769386,354181.5,5804486,31659
16320,0.676068187,348091.5,5822336,31660
16321,0.18438077,363466.5,5811461,31662
16322,0.267582744,350956.5,5807381,31664
16323,0.79842931,355141.5,5803631,31666
16324,1,373381.5,5808401,31669
16325,1,354886.5,5820911,31673
16326,1,374986.5,5808746,31674
16327,1,361906.5,5827991,31675
16328,0.554620266,352036.5,5814671,31676
16329,0.353197277,348376.5,5822471,31679
16330,0.387520999,357361.5,5815331,31681
16331,0.567185223,357211.5,5802686,31682
